,property,propertyLabel
1718,http://www.wikidata.org/prop/direct-normalized/P5587,http://www.wikidata.org/prop/direct-normalized/P5587
1719,http://www.wikidata.org/prop/direct/P9851,http://www.wikidata.org/prop/direct/P9851
1720,http://www.wikidata.org/prop/direct/P10553,http://www.wikidata.org/prop/direct/P10553
1721,http://www.wikidata.org/prop/direct/P13049,http://www.wikidata.org/prop/direct/P13049
1722,http://www.wikidata.org/prop/direct/P3365,http://www.wikidata.org/prop/direct/P3365
1723,http://www.wikidata.org/prop/direct/P3430,http://www.wikidata.org/prop/direct/P3430
1724,http://www.wikidata.org/prop/direct/P3553,http://www.wikidata.org/prop/direct/P3553
1725,http://www.wikidata.org/prop/direct/P3569,http://www.wikidata.org/prop/direct/P3569
1726,http://www.wikidata.org/prop/direct/P5569,http://www.wikidata.org/prop/direct/P5569
1727,http://www.wikidata.org/prop/direct/P5587,http://www.wikidata.org/prop/direct/P5587
1728,http://www.wikidata.org/prop/direct/P6058,http://www.wikidata.org/prop/direct/P6058
1729,http://www.wikidata.org/prop/direct/P6706,http://www.wikidata.org/prop/direct/P6706
1730,http://www.wikidata.org/prop/P3091,http://www.wikidata.org/prop/P3091
1731,http://www.wikidata.org/prop/direct/P3091,http://www.wikidata.org/prop/direct/P3091
1732,http://www.wikidata.org/prop/direct/P8094,http://www.wikidata.org/prop/direct/P8094
1733,http://www.wikidata.org/prop/direct/P11129,http://www.wikidata.org/prop/direct/P11129
1734,http://www.wikidata.org/prop/P9851,http://www.wikidata.org/prop/P9851
1735,http://www.wikidata.org/prop/P10553,http://www.wikidata.org/prop/P10553
1736,http://www.wikidata.org/prop/P13049,http://www.wikidata.org/prop/P13049
1737,http://www.wikidata.org/prop/P2234,http://www.wikidata.org/prop/P2234
1738,http://www.wikidata.org/prop/direct/P2234,http://www.wikidata.org/prop/direct/P2234
1739,http://www.wikidata.org/prop/P8094,http://www.wikidata.org/prop/P8094
1740,http://www.wikidata.org/prop/P11129,http://www.wikidata.org/prop/P11129
1741,http://www.wikidata.org/prop/direct/P4033,http://www.wikidata.org/prop/direct/P4033
1742,http://www.wikidata.org/prop/direct/P11079,http://www.wikidata.org/prop/direct/P11079
1743,http://www.wikidata.org/prop/direct/P12361,http://www.wikidata.org/prop/direct/P12361
1744,http://www.wikidata.org/prop/P4033,http://www.wikidata.org/prop/P4033
1745,http://www.wikidata.org/prop/P11079,http://www.wikidata.org/prop/P11079
1746,http://www.wikidata.org/prop/P12361,http://www.wikidata.org/prop/P12361
1747,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/prop/direct/P195
1748,http://www.wikidata.org/prop/P195,http://www.wikidata.org/prop/P195
1749,http://www.wikidata.org/prop/P724,http://www.wikidata.org/prop/P724
1750,http://www.wikidata.org/prop/P1325,http://www.wikidata.org/prop/P1325
1751,http://www.wikidata.org/prop/P2014,http://www.wikidata.org/prop/P2014
1752,http://www.wikidata.org/prop/P4431,http://www.wikidata.org/prop/P4431
1753,http://www.wikidata.org/prop/direct/P724,http://www.wikidata.org/prop/direct/P724
1754,http://www.wikidata.org/prop/direct/P1325,http://www.wikidata.org/prop/direct/P1325
1755,http://www.wikidata.org/prop/direct/P2014,http://www.wikidata.org/prop/direct/P2014
1756,http://www.wikidata.org/prop/direct/P4431,http://www.wikidata.org/prop/direct/P4431
1757,http://www.wikidata.org/prop/direct/P5585,http://www.wikidata.org/prop/direct/P5585
1758,http://www.wikidata.org/prop/direct/P6444,http://www.wikidata.org/prop/direct/P6444
1759,http://www.wikidata.org/prop/direct/P12134,http://www.wikidata.org/prop/direct/P12134
1760,http://www.wikidata.org/prop/P5585,http://www.wikidata.org/prop/P5585
1761,http://www.wikidata.org/prop/P6444,http://www.wikidata.org/prop/P6444
1762,http://www.wikidata.org/prop/P12134,http://www.wikidata.org/prop/P12134
1763,http://www.wikidata.org/prop/direct/P10297,http://www.wikidata.org/prop/direct/P10297
1764,http://www.wikidata.org/prop/direct/P12473,http://www.wikidata.org/prop/direct/P12473
1765,http://www.wikidata.org/prop/P12473,http://www.wikidata.org/prop/P12473
1766,http://www.wikidata.org/prop/P10297,http://www.wikidata.org/prop/P10297
1767,http://www.wikidata.org/prop/P2821,http://www.wikidata.org/prop/P2821
1768,http://www.wikidata.org/prop/direct/P2821,http://www.wikidata.org/prop/direct/P2821
1769,http://www.wikidata.org/prop/direct/P66,http://www.wikidata.org/prop/direct/P66
1770,http://www.wikidata.org/prop/P66,http://www.wikidata.org/prop/P66
1771,http://www.wikidata.org/prop/direct/P7981,http://www.wikidata.org/prop/direct/P7981
1772,http://www.wikidata.org/prop/direct/P12225,http://www.wikidata.org/prop/direct/P12225
1773,http://www.wikidata.org/prop/P7981,http://www.wikidata.org/prop/P7981
1774,http://www.wikidata.org/prop/P12225,http://www.wikidata.org/prop/P12225
1775,http://www.wikidata.org/prop/direct/P4743,http://www.wikidata.org/prop/direct/P4743
1776,http://www.wikidata.org/prop/P4743,http://www.wikidata.org/prop/P4743
1777,http://www.wikidata.org/prop/P11988,http://www.wikidata.org/prop/P11988
1778,http://www.wikidata.org/prop/direct/P11988,http://www.wikidata.org/prop/direct/P11988
1779,http://www.wikidata.org/prop/direct/P7585,http://www.wikidata.org/prop/direct/P7585
1780,http://www.wikidata.org/prop/direct/P1101,http://www.wikidata.org/prop/direct/P1101
1781,http://www.wikidata.org/prop/P1101,http://www.wikidata.org/prop/P1101
1782,http://www.wikidata.org/prop/P119,http://www.wikidata.org/prop/P119
1783,http://www.wikidata.org/prop/direct/P119,http://www.wikidata.org/prop/direct/P119
1784,http://www.wikidata.org/prop/P953,http://www.wikidata.org/prop/P953
1785,http://www.wikidata.org/prop/direct/P953,http://www.wikidata.org/prop/direct/P953
1786,http://www.wikidata.org/prop/P1269,http://www.wikidata.org/prop/P1269
1787,http://www.wikidata.org/prop/direct/P1269,http://www.wikidata.org/prop/direct/P1269
1788,http://www.wikidata.org/prop/direct/P1922,http://www.wikidata.org/prop/direct/P1922
1789,http://www.wikidata.org/prop/P1922,http://www.wikidata.org/prop/P1922
1790,http://www.wikidata.org/prop/P3132,http://www.wikidata.org/prop/P3132
1791,http://www.wikidata.org/prop/direct/P3132,http://www.wikidata.org/prop/direct/P3132
1792,http://www.wikidata.org/prop/P7585,http://www.wikidata.org/prop/P7585
1793,http://www.wikidata.org/prop/direct/P618,http://www.wikidata.org/prop/direct/P618
1794,http://www.wikidata.org/prop/P618,http://www.wikidata.org/prop/P618
1795,http://www.wikidata.org/prop/direct/P1327,http://www.wikidata.org/prop/direct/P1327
1796,http://www.wikidata.org/prop/P1327,http://www.wikidata.org/prop/P1327
1797,http://www.wikidata.org/prop/direct/P3589,http://www.wikidata.org/prop/direct/P3589
1798,http://www.wikidata.org/prop/P3589,http://www.wikidata.org/prop/P3589
1799,http://www.wikidata.org/prop/direct/P12585,http://www.wikidata.org/prop/direct/P12585
1800,http://www.wikidata.org/prop/direct/P4858,http://www.wikidata.org/prop/direct/P4858
1801,http://www.wikidata.org/prop/direct/P6299,http://www.wikidata.org/prop/direct/P6299
1802,http://www.wikidata.org/prop/P12585,http://www.wikidata.org/prop/P12585
1803,http://www.wikidata.org/prop/P4858,http://www.wikidata.org/prop/P4858
1804,http://www.wikidata.org/prop/P6299,http://www.wikidata.org/prop/P6299
1805,http://www.wikidata.org/prop/direct/P5345,http://www.wikidata.org/prop/direct/P5345
1806,http://www.wikidata.org/prop/P5345,http://www.wikidata.org/prop/P5345
1807,http://www.wikidata.org/prop/P6928,http://www.wikidata.org/prop/P6928
1808,http://www.wikidata.org/prop/direct/P6928,http://www.wikidata.org/prop/direct/P6928
1809,http://www.wikidata.org/prop/P7163,http://www.wikidata.org/prop/P7163
1810,http://www.wikidata.org/prop/direct/P7163,http://www.wikidata.org/prop/direct/P7163
1811,http://www.wikidata.org/prop/direct/P4424,http://www.wikidata.org/prop/direct/P4424
1812,http://www.wikidata.org/prop/P4424,http://www.wikidata.org/prop/P4424
1813,http://www.wikidata.org/prop/P4961,http://www.wikidata.org/prop/P4961
1814,http://www.wikidata.org/prop/direct/P4961,http://www.wikidata.org/prop/direct/P4961
1815,http://www.wikidata.org/prop/direct/P8003,http://www.wikidata.org/prop/direct/P8003
1816,http://www.wikidata.org/prop/P8003,http://www.wikidata.org/prop/P8003
1817,http://www.wikidata.org/prop/direct/P6816,http://www.wikidata.org/prop/direct/P6816
1818,http://www.wikidata.org/prop/P6816,http://www.wikidata.org/prop/P6816
1819,http://www.wikidata.org/prop/P6553,http://www.wikidata.org/prop/P6553
1820,http://www.wikidata.org/prop/P5847,http://www.wikidata.org/prop/P5847
1821,http://www.wikidata.org/prop/direct/P5847,http://www.wikidata.org/prop/direct/P5847
1822,http://www.wikidata.org/prop/direct/P6553,http://www.wikidata.org/prop/direct/P6553
1823,http://www.wikidata.org/prop/P7376,http://www.wikidata.org/prop/P7376
1824,http://www.wikidata.org/prop/direct/P7376,http://www.wikidata.org/prop/direct/P7376
1825,http://www.wikidata.org/prop/P189,http://www.wikidata.org/prop/P189
1826,http://www.wikidata.org/prop/direct/P189,http://www.wikidata.org/prop/direct/P189
1827,http://www.wikidata.org/prop/P1329,http://www.wikidata.org/prop/P1329
1828,http://www.wikidata.org/prop/direct/P1329,http://www.wikidata.org/prop/direct/P1329
1829,http://www.wikidata.org/prop/direct/P610,http://www.wikidata.org/prop/direct/P610
1830,http://www.wikidata.org/prop/direct/P1621,http://www.wikidata.org/prop/direct/P1621
1831,http://www.wikidata.org/prop/P610,http://www.wikidata.org/prop/P610
1832,http://www.wikidata.org/prop/P1621,http://www.wikidata.org/prop/P1621
1833,http://www.wikidata.org/prop/direct/P270,http://www.wikidata.org/prop/direct/P270
1834,http://www.wikidata.org/prop/direct/P271,http://www.wikidata.org/prop/direct/P271
1835,http://www.wikidata.org/prop/direct/P349,http://www.wikidata.org/prop/direct/P349
1836,http://www.wikidata.org/prop/direct/P396,http://www.wikidata.org/prop/direct/P396
1837,http://www.wikidata.org/prop/direct/P485,http://www.wikidata.org/prop/direct/P485
1838,http://www.wikidata.org/prop/direct/P511,http://www.wikidata.org/prop/direct/P511
1839,http://www.wikidata.org/prop/direct/P535,http://www.wikidata.org/prop/direct/P535
1840,http://www.wikidata.org/prop/direct/P651,http://www.wikidata.org/prop/direct/P651
1841,http://www.wikidata.org/prop/direct/P701,http://www.wikidata.org/prop/direct/P701
1842,http://www.wikidata.org/prop/direct/P950,http://www.wikidata.org/prop/direct/P950
1843,http://www.wikidata.org/prop/direct/P947,http://www.wikidata.org/prop/direct/P947
1844,http://www.wikidata.org/prop/direct/P1006,http://www.wikidata.org/prop/direct/P1006
1845,http://www.wikidata.org/prop/direct/P1005,http://www.wikidata.org/prop/direct/P1005
1846,http://www.wikidata.org/prop/direct/P1003,http://www.wikidata.org/prop/direct/P1003
1847,http://www.wikidata.org/prop/P94,http://www.wikidata.org/prop/P94
1848,http://www.wikidata.org/prop/P245,http://www.wikidata.org/prop/P245
1849,http://www.wikidata.org/prop/P237,http://www.wikidata.org/prop/P237
1850,http://www.wikidata.org/prop/direct/P94,http://www.wikidata.org/prop/direct/P94
1851,http://www.wikidata.org/prop/direct/P213,http://www.wikidata.org/prop/direct/P213
1852,http://www.wikidata.org/prop/direct/P237,http://www.wikidata.org/prop/direct/P237
1853,http://www.wikidata.org/prop/direct-normalized/P245,http://www.wikidata.org/prop/direct-normalized/P245
1854,http://www.wikidata.org/prop/direct/P245,http://www.wikidata.org/prop/direct/P245
1855,http://www.wikidata.org/prop/direct/P1015,http://www.wikidata.org/prop/direct/P1015
1856,http://www.wikidata.org/prop/direct/P1017,http://www.wikidata.org/prop/direct/P1017
1857,http://www.wikidata.org/prop/direct/P1157,http://www.wikidata.org/prop/direct/P1157
1858,http://www.wikidata.org/prop/direct/P1185,http://www.wikidata.org/prop/direct/P1185
1859,http://www.wikidata.org/prop/direct/P1207,http://www.wikidata.org/prop/direct/P1207
1860,http://www.wikidata.org/prop/direct/P1213,http://www.wikidata.org/prop/direct/P1213
1861,http://www.wikidata.org/prop/direct/P1248,http://www.wikidata.org/prop/direct/P1248
1862,http://www.wikidata.org/prop/direct/P1263,http://www.wikidata.org/prop/direct/P1263
1863,http://www.wikidata.org/prop/direct/P1266,http://www.wikidata.org/prop/direct/P1266
1864,http://www.wikidata.org/prop/direct/P1280,http://www.wikidata.org/prop/direct/P1280
1865,http://www.wikidata.org/prop/direct/P1309,http://www.wikidata.org/prop/direct/P1309
1866,http://www.wikidata.org/prop/direct/P1315,http://www.wikidata.org/prop/direct/P1315
1867,http://www.wikidata.org/prop/direct/P1375,http://www.wikidata.org/prop/direct/P1375
1868,http://www.wikidata.org/prop/direct/P1368,http://www.wikidata.org/prop/direct/P1368
1869,http://www.wikidata.org/prop/direct/P1415,http://www.wikidata.org/prop/direct/P1415
1870,http://www.wikidata.org/prop/direct/P1442,http://www.wikidata.org/prop/direct/P1442
1871,http://www.wikidata.org/prop/direct/P1472,http://www.wikidata.org/prop/direct/P1472
1872,http://www.wikidata.org/prop/direct/P1580,http://www.wikidata.org/prop/direct/P1580
1873,http://www.wikidata.org/prop/direct/P1670,http://www.wikidata.org/prop/direct/P1670
1874,http://www.wikidata.org/prop/direct/P1741,http://www.wikidata.org/prop/direct/P1741
1875,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819
1876,http://www.wikidata.org/prop/direct/P1816,http://www.wikidata.org/prop/direct/P1816
1877,http://www.wikidata.org/prop/direct/P1871,http://www.wikidata.org/prop/direct/P1871
1878,http://www.wikidata.org/prop/direct/P1890,http://www.wikidata.org/prop/direct/P1890
1879,http://www.wikidata.org/prop/direct/P1899,http://www.wikidata.org/prop/direct/P1899
1880,http://www.wikidata.org/prop/direct/P1938,http://www.wikidata.org/prop/direct/P1938
1881,http://www.wikidata.org/prop/direct/P2019,http://www.wikidata.org/prop/direct/P2019
1882,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031
1883,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032
1884,http://www.wikidata.org/prop/direct/P2342,http://www.wikidata.org/prop/direct/P2342
1885,http://www.wikidata.org/prop/direct/P2383,http://www.wikidata.org/prop/direct/P2383
1886,http://www.wikidata.org/prop/direct/P2390,http://www.wikidata.org/prop/direct/P2390
1887,http://www.wikidata.org/prop/direct/P2538,http://www.wikidata.org/prop/direct/P2538
1888,http://www.wikidata.org/prop/direct/P2889,http://www.wikidata.org/prop/direct/P2889
1889,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949
1890,http://www.wikidata.org/prop/direct/P2966,http://www.wikidata.org/prop/direct/P2966
1891,http://www.wikidata.org/prop/direct/P2963,http://www.wikidata.org/prop/direct/P2963
1892,http://www.wikidata.org/prop/direct/P2977,http://www.wikidata.org/prop/direct/P2977
1893,http://www.wikidata.org/prop/direct/P3029,http://www.wikidata.org/prop/direct/P3029
1894,http://www.wikidata.org/prop/direct/P3051,http://www.wikidata.org/prop/direct/P3051
1895,http://www.wikidata.org/prop/direct/P3065,http://www.wikidata.org/prop/direct/P3065
1896,http://www.wikidata.org/prop/direct/P3154,http://www.wikidata.org/prop/direct/P3154
1897,http://www.wikidata.org/prop/direct/P3219,http://www.wikidata.org/prop/direct/P3219
1898,http://www.wikidata.org/prop/direct/P3280,http://www.wikidata.org/prop/direct/P3280
1899,http://www.wikidata.org/prop/direct/P3348,http://www.wikidata.org/prop/direct/P3348
1900,http://www.wikidata.org/prop/direct/P3388,http://www.wikidata.org/prop/direct/P3388
1901,http://www.wikidata.org/prop/direct/P3429,http://www.wikidata.org/prop/direct/P3429
1902,http://www.wikidata.org/prop/direct/P3544,http://www.wikidata.org/prop/direct/P3544
1903,http://www.wikidata.org/prop/direct/P3602,http://www.wikidata.org/prop/direct/P3602
1904,http://www.wikidata.org/prop/direct/P3762,http://www.wikidata.org/prop/direct/P3762
1905,http://www.wikidata.org/prop/direct/P3788,http://www.wikidata.org/prop/direct/P3788
1906,http://www.wikidata.org/prop/direct/P4081,http://www.wikidata.org/prop/direct/P4081
1907,http://www.wikidata.org/prop/direct/P4145,http://www.wikidata.org/prop/direct/P4145
1908,http://www.wikidata.org/prop/direct/P4159,http://www.wikidata.org/prop/direct/P4159
1909,http://www.wikidata.org/prop/direct/P4223,http://www.wikidata.org/prop/direct/P4223
1910,http://www.wikidata.org/prop/direct/P4272,http://www.wikidata.org/prop/direct/P4272
1911,http://www.wikidata.org/prop/direct/P4293,http://www.wikidata.org/prop/direct/P4293
1912,http://www.wikidata.org/prop/direct/P4359,http://www.wikidata.org/prop/direct/P4359
1913,http://www.wikidata.org/prop/direct/P4389,http://www.wikidata.org/prop/direct/P4389
1914,http://www.wikidata.org/prop/direct/P4440,http://www.wikidata.org/prop/direct/P4440
1915,http://www.wikidata.org/prop/direct/P4457,http://www.wikidata.org/prop/direct/P4457
1916,http://www.wikidata.org/prop/direct/P4491,http://www.wikidata.org/prop/direct/P4491
1917,http://www.wikidata.org/prop/direct/P4539,http://www.wikidata.org/prop/direct/P4539
1918,http://www.wikidata.org/prop/direct/P4602,http://www.wikidata.org/prop/direct/P4602
1919,http://www.wikidata.org/prop/direct/P4619,http://www.wikidata.org/prop/direct/P4619
1920,http://www.wikidata.org/prop/direct/P4629,http://www.wikidata.org/prop/direct/P4629
1921,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638
1922,http://www.wikidata.org/prop/direct/P4823,http://www.wikidata.org/prop/direct/P4823
